#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
iqta_contract_2_option;Normal;Normale;Normal;;Normal;Normali;;;;;;;;x
iqta_contract_2_desc;Vassal lords retain small mobile retinues in addition to their garrisons.;Les vassaux ne conservent que de petites escortes, en plus de leurs garnisons.;Vasallenfürsten behalten zusätzlich zu ihren Garnisonen ein kleines mobiles Gefolge.;;Los señores vasallos conservan un pequeño séquito itinerante además de sus tropas.;I Signori Vassalli mantengono dei piccoli Seguiti di nobili oltre alle proprie guarnigioni.;;;;;;;;x
iqta_contract_3;Maximum Iqta Levies;Levée maximale (iqtâ);Maximale Iqta-Wehrpflichtige;;Leva Iqtá máxima;Leve Iqta massime;;;;;;;;x
iqta_contract_3_option;Max;Max.;Max;;Máx.;Massime;;;;;;;;x
iqta_contract_3_desc;Vassal lords are obliged to provide their entire levy.;Les vassaux sont tenus de mettre à disposition toutes leurs troupes.;Vasallenfürsten müssen alle ihre Wehrpflichtigen zur Verfügung stellen.;;Los señores vasallos están obligados a proporcionar todas sus levas.;I Vassalli sono obbligati a fornire la loro intera Leva.;;;;;;;;x
iqta_tax;Iqta Taxation;Impôts (iqtâ);Iqta-Besteuerung;;Impuesto Iqtá;Tassazione Iqta;;;;;;;;x
iqta_tax_desc;Unlike Christian Feudal lords, Muslim vassal lords are not tax exempt, but they do pay less than burghers.;Contrairement aux nobles de religion chrétienne, les vassaux musulmans ne sont pas exemptés de payer un impôt, bien qu'il soit moindre que celui des bourgeois;Im Gegensatz zu christlichen feudalen Fürsten sind muslimische Vasallenfürsten nicht von Steuerzahlungen befreit. Sie müssen jedoch weniger zahlen als Städte.;;A diferencia de los señores feudales Cristianos, los vasallos de los señores Musulmanes no están exentos de pagar impuestos, pero pagan menos que los burgueses.;A differenza dei Signori Feudali Cristiani, i Vassalli Musulmani non sono esenti dalle tasse, anche se ne pagano meno dei cittadini.;;;;;;;;x
iqta_tax_0;Minimal Iqta Tax;Exonération (iqtâ);Minimale Iqta-Besteuerung;;Impuesto Iqtá mínimo;Tassa Iqta minima;;;;;;;;x
iqta_tax_0_option;None;Aucun;Keine;;Sin impuestos;Nessuna;;;;;;;;x
iqta_tax_0_desc;Vassal lords are exempted from taxation - they like this state of affairs.;Les vassaux sont exonérés de payer les impôts - ils aiment bien cela.;Vasallenfürsten sind sehr zu ihrer Freude von der Steuer befreit.;;Los señores feudales están exentos de impuestos. A los señores vasallos les gusta este sistema.;I Vassalli sono esentati dalla tassazione e apprezzano questo stato di cose.;;;;;;;;x
iqta_tax_1;Small Iqta Tax;Impôt faible (iqtâ);Geringe Iqta-Steuerabgaben;;Impuesto Iqtá pequeño;Tassa Iqta piccola;;;;;;;;x
iqta_tax_1_option;Small;Faible;Gering;;Pequeño;Bassa;;;;;;;;x
iqta_tax_1_desc;Vassal lords are expected to make a small financial contribution towards the greater good of the realm. They expect this.;Les vassaux sont tenus de verser une petite contribution financière pour le bien du pays. Ils s'y attendent.;Vasallenfürsten müssen für das allgemeine Wohl des Reiches einen geringen finanziellen Beitrag leisten. Dies ist die erwartete Regelung.;;Se espera que los señores feudales realicen una pequeña contribución financiera por el bien del reino. Esperan eso.;I Vassalli sono tenuti a fornire un piccolo contributo finanziario per il bene del regno. Si aspettano che sia così.;;;;;;;;x
iqta_tax_2;Large Iqta Tax;Impôt élevé (iqtâ);Hohe Iqta-Steuerabgaben;;Impuesto Iqtá alto;Tassa Iqta alta;;;;;;;;x
iqta_tax_2_option;Large;Élevé;Hoch;;Alto;Alta;;;;;;;;x
iqta_tax_2_desc;Vassal lords are expected to make a substantial financial contribution towards the greater good of the realm. They are mildly disappointed by this.;Les vassaux sont tenus de verser une contribution substantielle pour le bien du pays, ce qu'ils n'apprécient pas vraiment.;Vasallenfürsten müssen für das allgemeine Wohl des Reiches einen beträchtlichen finanziellen Beitrag leisten. Davon sind sie etwas enttäuscht.;;Se espera que los señores feudales realicen una contribución financiera sustanciosa por el bien del reino. Esta ley no les agrada mucho.;I Vassalli sono tenuti a fornire un sostanzioso contributo finanziario per il bene del regno. Sono leggermente infastiditi da ciò.;;;;;;;;x
iqta_tax_3;Harsh Iqta Tax;Impôt lourd (iqtâ);Strenge Iqta-Steuerabgaben;;Impuesto Iqtá severo;Tassa Iqta severa;;;;;;;;x
iqta_tax_3_option;Harsh;Lourd;Streng;;Severo;Severa;;;;;;;;x
iqta_tax_3_desc;Vassal lords are expected to make a large financial contribution towards the greater good of the realm. They are very displeased with this.;Les vassaux sont tenus de verser une lourde contribution financière pour le bien du pays, ce qu'ils n'apprécient vraiment pas.;Vasallenfürsten müssen für das allgemeine Wohl des Reichs einen großen finanziellen Beitrag leisten. Damit sind sie höchst unzufrieden.;;Se espera que los señores feudales realicen una gran contribución financiera por el bien del reino. Están muy descontentos hacia este sistema.;I Vassalli sono tenuti a fornire un grosso contributo finanziario per il bene del regno. Sono molto scontento di ciò.;;;;;;;;x
controls_mecca_medina;Controls §YMecca§! and §YMedina§!\n;Contrôle §YLa Mecque§! et §YMédine§!\n;Kontrolliert §YMekka§! und §YMedina§!\n;;Controla §YMecca§! Y §YMedina§!\n;Controlla la §YMecca§! e §YMedina§!\n;;;;;;;;x
controls_jerusalem_damascus_baghdad;Controls §YJerusalem§!, §YDamascus§! and §YBaghdad§!\n;Contrôle §YJérusalem§!, §YDamas§! et §YBaghdad§!\n;Kontrolliert §YJerusalem§!, §YDamaskus§! und §YBagdad§!\n;;Controla §YJerusalem§!, §YDamascus§! y §YBaghdad§!\n;Controlla §YGerusalemme§!, §YDamasco§! e §YBaghdad§!\n;;;;;;;;x
controls_kaliopolis_thrake;Controls §YKaliopolis§! and §YThrake§!\n;Contrôle §YKaliopolis§! et §YThrace§!\n;Kontrolliert §YKallipolis§! und §YThrakien§!\n;;Controla §YKaliopolis§! y §YThrake§!\n;Controlla §YKaliopolis§! e §YThrake§!\n;;;;;;;;x
INTERACTION_CANNOT_TRANSFER_DUKES_TO_NON_DJ;Dukes and above can only be transferred to their De Jure liege;Les ducs et ceux ayant des titres de plus haut rang ne peuvent être transférés que sous le contrôle de leur seigneur de jure;Herzog und höhere Ränge können nur an ihre De-jure-Herrscher übertragen werden;;Los Duques y títulos de mayor rango sólo pueden ser transferidos a su señor de iure;I Duchi e i possessori dei Titoli più importanti possono essere trasferiti solamente al loro signore De Jure;;;;;;;;x
ARRANGE_BETROTHAL_INTERACTION_MUSLIM;Propose that §Y[ActorExtra.GetTitledFirstName]§W and §Y[RecipientExtra.GetTitledFirstName]§W get betrothed.;Proposez que [ActorExtra.Get_only_le_Title]§Y[ActorExtra.GetTitledFirstName]§W et [RecipientExtra.Get_only_le_Title]§Y[RecipientExtra.GetTitledFirstName]§W se fiancent.;Ein Verlöbnis von §Y[ActorExtra.GetTitledFirstName]§W und §Y[RecipientExtra.GetTitledFirstName]§W vorschlagen.;;Propón que §Y[ActorExtra.GetTitledFirstName]§W y §Y[RecipientExtra.GetTitledFirstName]§W se comprometan.;Proponi un fidanzamento fra §Y[ActorExtra.GetTitledFirstName]§W e §Y[RecipientExtra.GetTitledFirstName]§W.;;;;;;;;x
