#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
focus_ch_etiquette_desc;[This.GetTitledFirstName] is tutored by councillors and other courtiers, focusing on courteous behavior and etiquette. Common trait outcomes for this Focus are §YPlayful§! and §YIndolent§!.;[This.Get_Le_TitledFirstName] reçoit son éducation de conseillers et d'autres courtisans, avec un accent mis sur la courtoisie et l'étiquette. En découle un caractère §Yespiègle§! et §Yveule§!.;[This.GetTitledFirstName] soll unter der Anleitung der Ratsmitglieder und Höflinge das gute Benehmen bei Hofe erlernen. Die bei diesem Fokus zu erwartenden Eigenschaften sind §YVerspielt§! und §YTräge§!.;;[This.GetTitledFirstName] es educado por consejeros y otros cortesanos, centrándose en comportamiento cortés y etiqueta. Los rasgos comunes resultantes de este enfoque son §YJuguetón§! e §YIndolente§!;[This.GetTitledFirstName] viene istruito dai consiglieri e dagli altri cortigiani, concentrandosi sulla cortesia ed il galateo. Il risultato è un personaggio §YGiocoso§! e §YSvogliato§!.;;;;;;;;x
focus_ch_thrift;Thrift;Économie;Sparsamkeit;;Frugalidad;Parsimonia;;;;;;;;x
focus_ch_thrift_title;Thrift;Économie;Sparsamkeit;;Frugalidad;Parsimonia;;;;;;;;x
focus_ch_thrift_desc;[This.GetTitledFirstName] is tutored by artisans and merchants, focusing on mathematics and invention. Common trait outcomes for this Focus are §YCurious§! and §YFussy§!.;[This.Get_Le_TitledFirstName] reçoit son éducation d'artisans et de marchands, avec un accent mis sur les mathématiques et l'inventivité. En découle un caractère §Ycurieux§! et §Ypointilleux§!.;[This.GetTitledFirstName] wird von Handwerkern und Kaufleuten in die Welt der Mathematik und Erfindungen eingeführt. Die bei diesem Fokus zu erwartenden Eigenschaften sind §YNeugierig§! und §YPingelig§!.;;[This.GetTitledFirstName] es educado por artesanos y comerciantes, centrándose en matemáticas e invención. Los rasgos comunes resultantes de este enfoque son §Ycurioso§! y §Yquisquilloso/a§!.;[This.GetTitledFirstName] viene istruito dagli artigiani e dai mercanti, concentrandosi sulla matematica e sull'inventiva. Il risultato è un personaggio §YCurioso§! e §YEsigente§!;;;;;;;;x
focus_ch_faith;Faith;Religion;Glaube;;Fe;Fede;;;;;;;;x
focus_ch_faith_title;Faith;Religion;Glaube;;Fe;Fede;;;;;;;;x
focus_ch_faith_desc;[This.GetTitledFirstName] is tutored by priests, focusing on the §Y[This.Educator.Religion.GetName]§! faith and religious learning. A common trait outcome for this Focus is §YIdolizer§!.;[This.Get_Le_TitledFirstName] reçoit son éducation de prêtres, avec un accent mis sur l'étude de la religion §Y[This.Educator.Religion.GetName]§!. En découle un caractère §Yidolâtre§!.;[This.GetTitledFirstName] wird von Priestern in den Dingen des Glaubens und der Religion unterrichtet. Die bei diesem Fokus zu erwartende Eigenschaft ist §YManipulierbar§!.;;[This.GetTitledFirstName] está bajo la tutela de sacerdotes, cendrándose en la fe §Y[This.Educator.Religion.GetName]§! y enseñanza religiosa. El rasgo común resultante de este enfoque es §YAdorador§!.;[This.GetTitledFirstName] viene istruito dai preti, concentrandosi sulla fede §Y[This.Educator.Religion.GetName]§! ed gli insegnamenti religiosi. Il risultato è un personaggio §YIdolatra§!.;;;;;;;;x
focus_ch_struggle;Struggle;Conflit;Kampf;;Lucha;Lotta;;;;;;;;x
focus_ch_struggle_title;Struggle;Conflit;Kampf;;Lucha;Lotta;;;;;;;;x
focus_ch_struggle_desc;[This.GetTitledFirstName] is very loosely tutored, chiefly being left to [This.GetHerHis] own devices and competing with other children. Common trait outcomes for this Focus are §YRowdy§! and §YWillful§!.;[This.Get_Le_TitledFirstName] ne reçoit que peu d'éducation, devant trouver sa propre voie en compétition avec les autres enfants. En découle un caractère §Ychahuteur§! et §Yopiniâtre§!.;[This.GetTitledFirstName] bleibt ohne erklärten Lehrmeister und soll sich im Wettkampf mit anderen Heranwachsenden auf die eigene Stärke besinnen. Die bei diesem Fokus zu erwartenden Eigenschaften sind §YRauflustig§! und §YEigenwillig§!.;;[This.GetTitledFirstName] está bajo una tutela muy suelta, prácticamente dejado a [This.GetHerHis] propio aire, compitiendo con otros niños. Los rasgos comunes resultantes de este enfoque son §YRuidoso§! y §YObstinado§!.;[This.GetTitledFirstName] non è molto seguito, praticamente è lasciato da solo e in competizione con gli altri bambini. Il risultato è un personaggio §YChiassoso§! e §YOstinato§!.;;;;;;;;x
focus_ch_heritage;Heritage;Héritage;Tradition;;Patrimonio;Eredità Culturale;;;;;;;;x
focus_ch_heritage_title;Heritage;Héritage;Tradition;;Patrimonio;Eredità Culturale;;;;;;;;x
focus_ch_heritage_desc;[This.GetTitledFirstName] is tutored by various courtiers and family members, focusing on assimilating §Y[This.Educator.Culture.GetName]§! culture and the §Y[This.Educator.Religion.GetName]§! faith. No specific traits are associated with this Focus.;[This.Get_Le_TitledFirstName] reçoit son éducation de divers courtisans et membres de sa famille, avec un accent mis sur l'assimilation de la culture §Y[This.Educator.Culture.GetName]§! et de la religion §Y[This.Educator.Religion.GetName]§!. Aucun trait particulier n'est associé à cet intérêt.;[This.GetTitledFirstName] wird von verschiedenen Höflingen und Familienmitgliedern die §Y[This.Educator.Culture.GetName]e§! Kultur und der §Y[This.Educator.Religion.GetName]e§! Glaube nähergebracht. Mit diesem Fokus stehen keine besonderen Eigenschaften in Verbindung.;;[This.GetTitledFirstName] está educado por varios cortesanos y miembros de la familia, centrándose en la asimilación de la cultura de §Y[This.Educator.Culture.GetName]§! y la fe de §Y[This.Educator.Religion.GetName]§! No hay rasgos específicos asociados con este enfoque.;[This.GetTitledFirstName] viene istruito da diversi cortigiani e familiari, concentrandosi sull'assimilazione della cultura §Y[This.Educator.Culture.GetName]§! e della fede §Y[This.Educator.Religion.GetName]§!. Nessuna caratteristica speciale è associata a questo interesse.;;;;;;;;x
focus_ed_diplomacy;Diplomacy;Diplomatie;Diplomatie;;Diplomacia;Diplomazia;;;;;;;;x
focus_ed_diplomacy_title;Diplomatic Education;Éducation à la diplomatie;Diplomatische Ausbildung;;Educación diplomática;Educazione Diplomatica;;;;;;;;x
focus_ed_diplomacy_desc;[This.GetTitledFirstName] focuses [This.GetHerHis] studies on the ways of diplomacy and statesmanship.\n§GAffectionate§! and §GCurious§! children will do better with this education, while §RWillful§! and §RFussy§! children will be hampered.;[This.Get_Le_TitledFirstName] concentre ses études sur la diplomatie et la politique.\nLes enfants §Gtendres§! et §Gcurieux§! s'en sortiront mieux avec cette éducation, alors que les enfants §Ropiniâtres§! et §Rpointilleux§! éprouveront des difficultés.;[This.GetTitledFirstName] konzentriert sich auf Diplomatie und staatsmännische Fähigkeiten.\n§GHerzliche§! und §Gneugierige§! Kinder haben es dabei leicht, während §Reigenwillige§! und §Rpingelige§! Kinder Schwierigkeiten haben.;;[This.GetTitledFirstName] centra [This.GetHerHis]s estudios sobre las formas de la diplomacia y habilidad política.\nA los niños \n§Gafectuosos§! y §GCuriosos§! les irá mejor con esta educación, mientras que los niños §RObstinados y §! §RQuisquilloso§! encontrarán problemas.;[This.GetTitledFirstName] concentra i [This.GetHerHis] studi sulla diplomazia e sulla politica.\nUn bambino §GAffettuoso§! e §GCurioso§! sarà più adatto a questa educazione, mentre un bambino §ROstinato§! e §REsigente§! ne sarà ostacolato.;;;;;;;;x
focus_ed_martial;Martial;Martialité;Kriegskunst;;Marcial;Competenza Militare;;;;;;;;x
focus_ed_martial_title;Martial Education;Éducation martiale;Kriegerische Ausbildung;;Educación Marcial;Educazione Militare;;;;;;;;x
focus_ed_martial_desc;[This.GetTitledFirstName] focuses [This.GetHerHis] studies on the ways of military strategy and war.\n§GRowdy§! and §GWillful§! children will do better with this education, while §RTimid§! children and §RIdolizers§! will be hampered.;[This.Get_Le_TitledFirstName] concentre ses études sur la stratégie militaire et la guerre.\nLes enfants §Gchahuteurs§! et §Gopiniâtres§! s'en sortiront mieux avec cette éducation, alors que les enfants §Rtimides§! et §Ridolâtres§! éprouveront des difficultés.;[This.GetTitledFirstName] konzentriert sich auf Militärstrategie und die Kriegführung.\n§GRauflustige§! und §Geigenwillige§! Kinder haben es dabei leicht, während §Rzaghafte§! und §Rmanipulierbare§! Kinder Schwierigkeiten haben.;;[This.GetTitledFirstName] centra [This.GetHerHis]s estudios sobre las de estrategia militar y guerra.\nA los niños §GRuidosos§! y §GObstinados§! Les irá mejor con esta educación, mientras que los niños §RTimidos§! y §RAdoradores§! encontrarán problemas.;[This.GetTitledFirstName] concentra i [This.GetHerHis] studi sulla strategia militare e sulla guerra.\nUn bambino §GChiassoso§! e §GOstinato§! sarà più adatto a questa educazione, mentre un bambino §RTimido§! e §RIdolatra§! ne sarà ostacolato.;;;;;;;;x
focus_ed_stewardship;Stewardship;Intendance;Verwaltung;;Administración;Amministrazione;;;;;;;;x
focus_ed_stewardship_desc;[This.GetTitledFirstName] focuses [This.GetHerHis] studies on bookkeeping and administration.\n§GBrooding§! and §GConscientious§! children will do better with this education, while §RIndolent§! and §RHaughty§! children will be hampered.;[This.Get_Le_TitledFirstName] concentre ses études sur la comptabilité et l'administration.\nLes enfants §Gsongeurs§! et §Gconsciencieux§! s'en sortiront mieux avec cette éducation, alors que les enfants §Rveules§! et §Rhautains§! éprouveront des difficultés.;[This.GetTitledFirstName] konzentriert sich auf Buchhaltung und Verwaltung.\n§GGrüblerische§! und §Ggewissenhafte§! Kinder haben es dabei leicht, während §Rträge§! und §Rüberhebliche§! Kinder Schwierigkeiten haben.;;[This.GetTitledFirstName] centra [This.GetHerHis]s estudios en contabilidad y administración.\n\nA los niños §Gpensativos§! y §Gconcienzudos§! les irá mejor con esta educación, mientras que los niños §RIndolentes§! y §Raltaneros§! encontrarán problemas.;[This.GetTitledFirstName] concentra i [This.GetHerHis] studi sull'amministrazione e sulla contabilità.\nUn bambino §GPensieroso§! e §GScrupoloso§! sarà più adatto a questa educazione, mentre un bambino §RAltezzoso§! e §RSvogliato§! ne sarà ostacolato.;;;;;;;;x
focus_ed_stewardship_title;Stewardship Education;Éducation à l'intendance;Grundlagen der Verwaltung;;Educación de la administración;Educazione Amministrativa;;;;;;;;x
focus_ed_intrigue;Intrigue;Intrigue;Intrige;;Intriga;Intrigo;;;;;;;;x
focus_ed_intrigue_title;Intrigue Education;Éducation aux intrigues;Intrigante Ausbildung;;Educación de intriga;Educazione all'intrigo;;;;;;;;x
focus_ed_intrigue_desc;[This.GetTitledFirstName] focuses [This.GetHerHis] studies on the ways of intrigue and acting in the shadows.\n§GPlayful§! and §GFussy§! children will do better with this education, while §RRowdy§! and §RAffectionate§! children will be hampered.;[This.Get_Le_TitledFirstName] concentre ses études sur les intrigues et l'art de manoeuvrer dans les ombres.\nLes enfants §Gespiègles§! et §Gpointilleux§! s'en sortiront mieux avec cette éducation, alors que les enfants §Rchahuteurs§! et §Rtendres§! éprouveront des difficultés.;[This.GetTitledFirstName] konzentriert sich auf Intrige und die Sphäre des Verborgenen.\n§GVerspielte§! und §Gpingelige§! Kinder haben es dabei leicht, während §Rrauflustige§! und §Rherzliche§! Kinder Schwierigkeiten haben.;;[This.GetTitledFirstName] centra [This.GetHerHis]s estudios en las formas de intriga y actuar en las sombras.\nA los niños §Gjuguetones§! y §Gquisquillosos§! les irá mejor con esta educación, mientras que los niños §RRuidosos§! y §Rafectuosos§! encontrarán problemas.;[This.GetTitledFirstName] concentra i [This.GetHerHis] studi sull'intrigo e sull'operare nell'ombra.\nUn bambino §GGiocoso§! e §GEsigente§! sarà più adatto a questa educazione, mentre un bambino §RChiassoso§! e §RAffettuoso§! ne sarà ostacolato.;;;;;;;;x
focus_ed_learning;Learning;Érudition;Bildung;;Conocimiento;Conoscenza;;;;;;;;x
focus_ed_learning_title;Learning Education;Éducation à l'érudition;Bildungsorientierte Ausbildung;;Educación de conocimiento;Educazione sulla Conoscenza;;;;;;;;x
focus_ed_learning_desc;[This.GetTitledFirstName] focuses [This.GetHerHis] studies on learning, philosophy and religion.\n§GTimid§! children and §GIdolizers§! will do better with this education, while §RBrooding§! and §RPlayful§! children will be hampered.;[This.Get_Le_TitledFirstName] concentre ses études sur la connaissance, la philosophie et la religion.\nLes enfants §Gtimides§! et §Gidolâtres§! s'en sortiront mieux avec cette éducation, alors que les enfants §Rsongeurs§! et §Respiègles§! éprouveront des difficultés.;[This.GetTitledFirstName] konzentriert sich auf Philosophie, Religion und Bildung.\n§GZaghafte§! und §Gmanipulierbare§! Kinder haben es dabei leicht, während §Rgrüblerische§! und §Rverspielte§! Kinder Schwierigkeiten haben.;;[This.GetTitledFirstName] centra [This.GetHerHis]s estudios en aprender filosofía y religión.\nLos niños\n§GTimidos§!y §GAdoradores les irá mejor con esta educación, mientras que los niños §RMelancólicos§! y §RJuguetonesn§! encontrarán problemas.;[This.GetTitledFirstName] concentra i [This.GetHerHis] studi sulla conoscenza, la filosofia e la religione.\nUn bambino §GTimido§! e §GIdolatra§! sarà più adatto a questa educazione, mentre un bambino §RPensieroso§! e §RGiocoso§! ne sarà ostacolato.;;;;;;;;x
INSULT_USELESS;useless;inutile;nutzlose[Root.GetrMale];;inútil;inutile;;;;;;;;x # male female
INSULT_SNEAK;sneak;mouchard[Root.Get_E];Herumschleicher[Root.GetinFemale];;soplón/ona;spione;;;;;;;;x #noun - male female child
silence_is_golden;Silence is Golden;Le silence est d'or.;Schweigen ist Gold;;En boca cerrada no entran moscas;Il Silenzio è d'Oro;;;;;;;;x
silence_is_golden_desc;This character wisely chose to keep quiet.;Ce personnage a intelligemment choisi de rester discret.;Dieser Charakter zieht es klugerweise vor, zu schweigen.;;Este personaje sabiamente ha decidido callarse.;Questo personaggio ha saggiamente scelto di tacere.;;;;;;;;x
EVTDESCA_ZE_12000;I've come across [haughty_events_char_1.GetTitledFirstNameWithNick] kissing one of the servant folk in a hallway.;J'ai croisé [haughty_events_char_1.Get_only_le_Title][haughty_events_char_1.GetTitledFirstNameWithNick] en train d'embrasser l'un des serviteurs dans les couloirs.;Ich habe gesehen, wie [haughty_events_char_1.GetTitledFirstNameWithNick] im Gang einen Dienstboten küsste.;;Me he encontrado a [haughty_events_char_1.GetTitledFirstNameWithNick] besando a un sirviente en un pasillo.;Ho incrociato [haughty_events_char_1.GetTitledFirstNameWithNick] che stava baciando uno dei servitori in un corridoio.;;;;;;;;x
EVTOPTA_ZE_12000;It's inappropriate, and I will tell [haughty_events_char_1.GetHerHim]!;C'est inapproprié, et je compte bien lui dire !;Das ist ungehörig, und das werde ich [haughty_events_char_1.Getihmihr] sagen!;;¡Es inapropiado, y se [haughty_events_char_1.GetHerHim] diré!;È inappropriato, e [haughty_events_char_1.GetHerHim] dirò!;;;;;;;;x
EVTOPTB_ZE_12000;It's our secret, right?;C'est notre petit secret, hein ?;Das ist unser Geheimnis, in Ordnung?;;Este es nuestro secreto, ¿verdad?;È il nostro segreto, ok?;;;;;;;;x
EVTDESCB_ZE_12000;Walking across the yard, I see [haughty_events_char_1.GetTitledFirstName] angrily beating a dog with a heavy stick.;Traversant la cour, j'aperçois [haughty_events_char_1.Get_le_TitledFirstName] en train de frapper violemment un chien à coups de bâton.;Als ich über den Hof gehe, sehe ich, wie [haughty_events_char_1.GetTitledFirstName] ärgerlich mit einem Knüppel auf einen Hund einschlägt.;;Caminando por el patio, veo a [haughty_events_char_1.GetTitledFirstName] pegando furiosamente a un perro con un palo pesado.;Attraversando il cortile, vedo [haughty_events_char_1.GetTitledFirstName] percuotere con rabbia un cane con un pesante bastone.;;;;;;;;x
EVTDESCC_ZE_12000;Walking outside, I come upon some commoners along the road. One of them calls out, saying I look lovely today.;En me promenant à l'extérieur, je croise des manants sur la route. L'un d'eux me fait remarquer ma beauté en cette belle journée.;Beim Spaziergang begegnen mir ein paar Leute aus dem Volk. Einer von ihnen ruft mir zu, dass ich heute entzückend aussehe.;;Dando un paseo por fuera, me encuentro a algunos plebeyos por el camino. Uno de ellos me llama, diciendo que hoy tengo un bonito aspecto.;Passeggiando fuori, incrocio alcuni popolani lungo la strada. Uno di loro mi chiama da una parte per dirmi che oggi ho proprio un bel aspetto.;;;;;;;;x
EVTOPTE_ZE_12000;I'll see him punished for addressing me like that!;Je m'assurerai qu'il soit puni pour s'être adressé à moi de la sorte !;Ich sorge dafür, dass er für diese freche Bemerkung bestraft wird!;;¡Haré que le castiguen por dirigirse a mí de ese modo!;Mi assicurerò che sia punito per essersi avvicinato a me in quel modo!;;;;;;;;x
EVTOPTF_ZE_12000;I'll nod and accept the compliment graciously.;J'opinerai du chef et accepterai le compliment gracieusement.;Ich nicke und nehme das Kompliment würdevoll an.;;Asentiré y aceptaré el elogio graciosamente.;Annuirò e accetterò il complimento con grazia.;;;;;;;;x
EVTOPTE_ZE_12000_TOOLTIP1;Peasants get angry.;Les paysans se mettent en colère.;Die Bauern werden böse.;;Los campesinos se enfadan.;I Contadini sono arrabbiati.;;;;;;;;x
EVTOPTE_ZE_12000_TOOLTIP2;Peasants are subdued.;Les paysans restent silencieux.;Die Bauern werden unterworfen.;;Los campesinos son sometidos.;I Contadini sono sottomessi.;;;;;;;;x
EVTOPTC_ZE_12000;I'll pick up a stick and beat [haughty_events_char_1.GetHerHim] instead!;Je vais plutôt me saisir d'un bâton et [haughty_events_char_1.GetLeLa] frapper [haughty_events_char_1.GetLuiElle] !;Ich nehme mir selbst einen Knüppel und schlage auf den Übeltäter ein.;;¡Cogeré un palo y le pegaré a él!;Prenderò un bastone e colpirò [haughty_events_char_1.GetHerHim], invece!;;;;;;;;x
EVTOPTD_ZE_12000;I think I'll join in!;Je vais me joindre à [haughty_events_char_1.GetLuiElle] !;Da mache ich doch sofort mit!;;¡Creo que me uniré a él!;Penso che mi unirò a loro!;;;;;;;;x
EVTDESCA_ZE_12002;As I'm spending a pleasant moment alone with the attractive cook, the wretched child [From.GetFirstName] comes upon us and promptly starts chiding me about morals!;Alors que je passe un bon moment en cuisine en charmante compagnie, l'incorrigible [From.GetFirstName] vient vers nous et commence à me faire la morale !;Gerade als es bei meinem Techtelmechtel mit dem Koch interessant wird, kommt dieses verwünschte Kind, [From.GetFirstName], zu uns und beginnt, mir einen Vortrag über Moral zu halten.;;Cuando estoy pasando un momento agradable a solas con el cocinero atractivo, el desgraciado de [From.GetFirstName] nos encuentra y al punto comienza a reprenderme sobre la moral.;Mentre sto passando un piacevole momento da solo con l'avvenente cuoco, lo sciagurato bambino [From.GetFirstName] si avvicina e inizia immediatamente a farmi una predica sulla morale!;;;;;;;;x
EVTDESCB_ZE_12002;As I'm spending a pleasant moment alone with the attractive cook, young [From.GetFirstName] comes upon us. However, [From.GetSheHe] only winks in complicity and sneaks away.;Alors que je passe un bon moment en cuisine en charmante compagnie, [From.GetFirstName] vient vers nous. Cependant, [From.GetIlElle] se contente de me faire un clin d'oeil et poursuit son chemin.;Gerade als es bei meinem Techtelmechtel mit dem Koch interessant wird, platzt Klein [From.GetFirstName] herein und zwinkert mir vielsagend zu, bevor [From.GetSheHe] lautlos verschwindet.;;Mientras paso un momento agradable a solas con el cocinero atractivo, el/a joven [From.GetFirstName] nos descubre. Sin embargo, [From.GetSheHe] sólo nos guiña un ojo en complicidad y se va.;Mentre sto passando un piacevole momento da solo con l'avvenente cuoco, il giovane [From.GetFirstName] si avvicina. Tuttavia, [From.GetSheHe] mi fa semplicemente l'occhiolino e poi se ne va per la sua strada.;;;;;;;;x
EVTOPTA_ZE_12002;I'll catch the brat and give [From.GetHerHim] a good hiding!;Je vais l'attraper et lui flanquer une bonne correction !;Ich werde das Balg am Schlafittchen packen und ihm den Hintern versohlen!;;¡Agarraré a ese mocoso/a y [From.GetHerHim] daré una buena tunda!;Troverò quel marmocchio e darò a [From.GetHerHim] una bella lezione!;;;;;;;;x
EVTOPTB_ZE_12002;It doesn't matter.;Ça n'a pas d'importance.;Es spielt keine Rolle.;;No importa.;Non importa.;;;;;;;;x
EVTDESCA_ZE_12004;[From.GetTitledFirstName] didn't take kindly to my chiding. [From.GetSheHeCap] caught me and gave me a good beating.;[From.Get_Le_TitledFirstName] n'a pas apprécié que je lui fasse la morale. [From.GetIlElleCap] m'a flanqué une sacrée raclée.;[From.GetTitledFirstName] hat mein Tadel nicht gepasst. [From.GetSheHeCap] hat mich erwischt und mir eine ordentliche Tracht Prügel verpasst.;;[From.GetTitledFirstName] no se tomó bien mi reprimenda. [From.GetSheHeCap] me cogió y me dio una buena paliza.;[From.GetTitledFirstName] non ha apprezzato il mio rimproverò.[From.GetSheHeCap] mi ha afferrato e mi ha picchiato per bene.;;;;;;;;x
EVTOPTA_ZE_12004;The [GetRootFromInsult]! I will tell everyone!;Que[From.GetLLle] [GetRootFromInsultNounAdj] ! Je vais le dire à tout le monde !;Dann werde ich eben allen davon erzählen!;;¡Será [GetRootFromInsult]! ¡Se lo contaré a todo el mundo!;Che [GetRootFromInsult]!Lo dirò a tutti!;;;;;;;;x
EVTOPTB_ZE_12004;I'll hide so [From.GetSheHe] doesn't find me again.;Je vais me cacher pour qu'[From.GetIlElle] ne me trouve pas.;Ich muss mich besser verstecken, damit [From.GetSheHe] mich nicht mehr findet.;;Me esconderé para que [From.GetSheHe] no me vuelva a encontrar.;Mi nasconderò così [From.GetSheHe] non mi troverà di nuovo.;;;;;;;;x
EVTDESCA_ZE_12006;[From.GetFirstName], the [GetRootFromInsult], went around and told everyone lies about me, as childish revenge for the deserved beating I gave [From.GetHerHim].;[From.GetFirstName], c[From.GetEEtte] [GetRootFromInsultNounAdj], a raconté des mensonges à tout le monde me concernant pour se venger de la correction reçue.;[From.GetFirstName] erzählte überall Lügen über mich. Das war die kindische Rache für die Tracht Prügel, die ich [From.Getihmihr] verpasst habe.;;[From.GetFirstName], ese [GetRootFromInsult], me rodeó y le contó a todo el mundo mentiras sobre mí, como venganza infantil por la merecida paliza que [From.GetHerHim] di. ;[From.GetFirstName], il [GetRootFromInsult], è andato in giro a raccontare a tutti delle bugie sul mio conto, per vendicarsi in modo infantile della lezione che [From.GetHerHim] ho dato.;;;;;;;;x
EVTDESCB_ZE_12006;As I turned, the dog bit me in the ankle and [From.GetFirstName] managed to get away, but has since been skulking around eyeing me with hatred.;En me retournant, le chien m'a mordu les chevilles, et [From.GetFirstName] a réussi à s'enfuir, rôdant depuis dans le coin en me lançant des regards noirs.;Als ich mich umdrehte, biss mir der Hund ins Bein und [From.GetFirstName] konnte entwischen. Seitdem werde ich von dem Balg hasserfüllt beobachtet.;;Al girarme, el perro me mordió en el tobillo y [From.GetFirstName] consiguió escapar, pero se ha estado acechándome desde entonces y mirándome con odio.;Appena mi giro, il cane mi morde la caviglia e [From.GetFirstName] riesce a scappare, ma da allora mi segue furtivo guardandomi con odio.;;;;;;;;x
