#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x;;;;;;;;;;;;;;;
AIREASON_ALL_HELP_IS_APPRECIATED;All help is appreciated;Toute aide est appréciable;Jegliche Hilfe ist willkommen;;Toda ayuda se agradece;Ogni aiuto è ben accetto;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC65151;Enough is enough. I have decided to eat less and exercise more. Why, I think I can finally see my feet!;C'est assez. J'ai décidé de moins manger et de faire davantage d'exercice. Voyez-vous ça, il me semble que je vois enfin mes pieds !;Genug ist genug. Ich habe mich dazu entschlossen, weniger zu essen und mehr Sport zu treiben. Hah, ich glaube, ich kann schon fast meine Füße sehen!;;Ya es suficiente. He decidido comer menos y hacer más ejercicio. ¿Por qué? ¡Creo que por fin puedo verme los pies!;Quando è troppo, è troppo. Ho deciso di mangiare di meno ed esercitarmi di più. Perché, io penso che alla fine riuscirò a vedere i miei piedi!;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC65155;I was touring the defenses of [Root.Location.GetName] and as I tried to enter one of the towers, I got stuck in the doorway! I found myself unable to move in either direction and it took the strength of four men to pull me free.;En inspectant les défenses de [Root.Location.GetName], je tentai d'entrer dans une tour et me retrouvai coincé dans la porte ! Je ne pouvais bouger dans une direction ou l'autre, et il fallut la force de quatre hommes pour me tirer de là.;Als ich die Verteidigung von [Root.Location.GetName] entlangging und versuchte einen der Türme zu betreten, blieb ich im Eingang stecken! Ich hatte keine Möglichkeit, mich zu bewegen, und es benötigte die Stärke von 4 Männern, um mich rauszuziehen.;;Estaba revisando las defensas de [Root.Location.GetName] y al tratar de entrar en una de las torres, ¡me quedé atrapado en la puerta! Era incapaz de moverme en cualquier dirección y necesité la fuerza de cuatro hombres para tirar de mí y liberarme.;Stavo ispezionando le difese di [Root.Location.GetName] e mentre stavo tentando di entrare in una delle torri, mi sono incastrato nel vano della porta! Non riuscivo più a muovermi e ci sono voluti quattro uomini robusti per liberarmi.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA65155;What have I become? No more suckling pig for me.;Que suis-je devenu ? C'est décidé, j'arrête de me goinfrer.;Was ist aus mir geworden? Kein Ferkel mehr für mich.;;¿En qué me he convertido? Ni un cochinillo más para mí.;Cosa sono diventato? Basta maialini da latte.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB65155;Was this tower designed for use by children? Expand all doorways!;Cette tour a-t-elle été conçue pour des enfants ? Élargissez toutes les portes !;Wurde dieser Turm für die Benutzung durch Kinder erbaut? Erweitert alle Eingänge!;;¿Acaso esta torre fue diseñada para niños? ¡Agrandad todas las puertas! ;Questa torre è stata concepita per dei bambini? Allargate le porte!;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC65160;As I strolled through the streets of [Root.Location.GetName], I was approached by the local Coin Purse Inspector. He asked to see my purse, and I duly complied.;Lors d'une promenade dans les rues de [Root.Location.GetName], le percepteur local de l'impôt demanda à voir ma bourse remplie d'or, et j'obéis aussitôt.;Als ich durch die Straßen von [Root.Location.GetName] lief, wurde ich vom örtlichen Geldbeutel-Kontrolleur angesprochen. Er bat mich, meinen Geldbeutel sehen zu dürfen, und ich kam seinem Wunsch ordnungsgemäß nach.;;Mientras caminaba por las calles de [Root.Location.GetName], se me acercó el Inspector de bolsas local. Pidió ver a mi bolsa, y yo cumplí debidamente.;Mentre passeggiavo per le strade di [Root.Location.GetName], sono stato avvicinato dal locale Ispettore dei Borsellini. Mi ha di vedere il mio borsello, ed io ho puntualmente obbedito.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA65160;Wait... that wasn't the Coin Purse Inspector...;Une minute... Ce n'était pas le percepteur des impôts...;Moment... das war nicht der Geldbeutel-Kontrolleur...;;Espera ... que no era el Inspector de bolsas ...;Un momento... quello non era l'Ispettore delle Borsellini...;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC3460;A holy man came to court today to talk about matters of faith, but it soon became clear he held rather unorthodox views. Being a zealous defender of the church at all times, I believe I did the right thing when I gave the order to imprison a blasphemous pagan who dared criticise my faith and my church.;Un religieux est venu à la Cour aujourd'hui parler des choses de la foi, mais il devint rapidement clair qu'il avait des opinions peu orthodoxes. En tant que défenseur zélé de l'Église en tout temps, je crois avoir bien agi en donnant l'ordre d'emprisonner ce païen blasphémateur qui osait critiquer ma foi et mon Église.;Ein heiliger Mann kam heute an den Hof, um mit mir über Angelegenheiten des Glaubens zu sprechen. Doch es wurde klar, dass er unorthodoxe Ansichten pflegte. Als Verteidiger der Kirche nehme ich an, dass ich das Richtige tat, indem ich die Anweisung gab, einen blasphemischen Heiden in den Kerker zu werfen.;;Un hombre santo llegó a la corte hoy para hablar de asuntos de fe, pero pronto quedó claro que tenía puntos de vista poco ortodoxos. Como soy un celoso defensor de la iglesia, creo que hice lo correcto cuando ordené que encarcelaran a un pagano que se atrevió a blasfemar contra mi fe y mi iglesia.;Un sant'uomo è giunto a corte quest'oggi per parlare di questioni di fede, ma sono apparse immediatamente chiare le sue idee poco ortodosse. Essendo un fanatico difensore della Chiesa, credo di aver fatto la cosa giusta nell'ordinare di imprigionare quel pagano blasfemo che ha osato criticare la mia fede e la mia Chiesa.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA3460;Deus vult!;Dieu le veut !;Deus vult!;;¡Deus vult!;Deus Vult!;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC61100;As the regent of [Root.Liege.GetTitledFirstName], my duty is to safeguard the realm. I feel that one of [Root.Liege.GetHerHis] holdings would flourish much more under my direct supervision.;Mon devoir en tant que régent [Root.Liege.Get_du_TitledFirstName] est de protéger le Royaume. J'estime qu'une de ses propriétés prospérerait bien mieux sous ma supervision directe.;Als Regent von [Root.Liege.GetTitledFirstName] ist es meine Aufgabe, das Reich zu schützen. Ich habe das Gefühl, dass eines [Root.Liege.GetHerHis]er Besitztümer unter meiner direkten Aufsicht noch mehr aufblühen würde.;;Como regente de [Root.Liege.GetTitledFirstName], mi deber es proteger el reino. Creo que una de [Root.Liege.GetHerHis] posesiones prosperaría mucho más bajo mi supervisión directa.;In qualità di reggente di [Root.Liege.GetTitledFirstName], il mio dovere è salvaguardare il reame. Ho idea che uno dei [Root.Liege.GetHerHis] Possedimenti renderebbe di più sotto il mio diretto controllo.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA61100;[Root.Liege.GetTitledFirstName] wills it!;[Root.Liege.Get_Le_TitledFirstName] le veut !;[Root.Liege.GetTitledFirstName] verfügt es!;;¡[Root.Liege.GetTitledFirstName] lo desea!;[Root.Liege.GetTitledFirstName] lo desidera!;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB61100;Nay, I must remember the limits of my station.;Non, je dois me souvenir des limites de mon rang.;Nein, ich muss mich an die Grenzen meiner Position erinnern.;;No, debo recordar los límites de mi rango.;No, devo ricordare i limiti del mio incarico.;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIP61101;You usurp a title from [Root.Liege.GetTitledFirstName].;Vous usurpez un titre [Root.Liege.Get_du_TitledFirstName].;Ihr eignet Euch den Titel von [Root.Liege.GetTitledFirstName] an.;;Usurpas un título de [Root.Liege.GetTitledFirstName].;Usurpi un Titolo di [Root.Liege.GetTitledFirstName].;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC61101;[Root.Regent.GetTitledName], your regent, has decided in [Root.Regent.GetHerHis] infinite wisdom that one of your titles would benefit the realm more if it was awarded directly to [Root.Regent.GetHerHim].;[Root.Regent.Get_Le_TitledName], votre régent[Root.Regent.Get_E], a décidé dans son infinie sagesse qu'un de vos titres serait plus bénéfique au pays s'il était en sa possession.;[Root.Regent.GetTitledName], Euer Regent, hat in [Root.Regent.GetHerHis]er grenzenlosen Weisheit entschieden, dass einer Eurer Titel dem Reich mehr bringen würde, wenn dieser direkt an [Root.Regent.GetHerHim] übergehen würde.;;[Root.Regent.GetTitledName], su regente, ha decidido en [Root.Regent.GetHerHis] sabiduría infinita que uno de sus títulos beneficiaría más al reino si lo adjudicara directamente a [Root.Regent.GetHerHim].;[Root.Regent.GetTitledName], il tuo reggente, ha deciso nella [Root.Regent.GetHerHis] infinita saggezza che, per il bene del reame, uno dei tuoi titoli debba essere assegnato direttamente a [Root.Regent.GetHerHim].;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA61101;*drool*;*bave*;*sabber*;;* Babea *;*sbavi*;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB61101;*stare vacantly ahead*;*regarde d'un oeil vide*;*starrt leer*;;* Mirando distraídamente hacia delante *;*sguardo perso nel vuoto*;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC61105;The poor of the realm have suffered terribly under the rule of [Root.Liege.GetTitledFirstName]. As [Root.Liege.GetHerHis] regent, I am in a position to give something back to the people.;Les pauvres du Royaume ont beaucoup souffert sous le règne [Root.Liege.Get_du_TitledFirstName]. En tant que son régent, je suis en mesure de rendre quelque chose au peuple.;Die Armen des Reiches haben unter der Herrschaft von [Root.Liege.GetTitledFirstName] fürchterlich gelitten. Als [Root.Liege.GetHerHis] Regent bin ich in der Position, den Leuten etwas zurückzugeben.;;Los pobres del reino han sufrido terriblemente bajo el gobierno de [Root.Liege.GetTitledFirstName]. Como [Root.Liege.GetHerHis] regente, estoy en condiciones de devolver algo a la gente.;I poveri del regno hanno sofferto terribilmente sotto il regno di [Root.Liege.GetTitledFirstName]. In qualità di [Root.Liege.GetHerHis] reggente, sono nella posizione per restituire qualcosa a questa gente.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA61105;Here you are... courtesy of [Root.Liege.GetTitledFirstName]!;Et voilà... Avec les compliments [Root.Liege.Get_du_TitledFirstName] !;Hier seid Ihr... mit freundlicher Genehmigung von [Root.Liege.GetTitledFirstName]!;;Aquí están ... ¡cortesía de [Root.Liege.GetTitledFirstName]!;Eccoti... Con i complimenti di [Root.Liege.GetTitledFirstName]!;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB61105;Tempting, but the gold isn't mine to spend.;C'est tentant, mais ce n'est pas à moi de dépenser cet or.;Verlockend, aber das Gold gehört mir nicht.;;Tentador, pero el oro no es mío para gastar.;Allettante, ma il denaro da spendere non è mio.;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIP61106;You give alms to the poor in the name of [Root.Liege.GetTitledFirstName].;Vous faites l'aumône aux pauvres au nom [Root.Liege.Get_du_TitledFirstName].;Ihr gebt den Armen im Namen von [Root.Liege.GetTitledFirstName] Almosen.;;Das limosna a los pobres en nombre de [Root.Liege.GetTitledFirstName].;Fai l'elemosina ai poveri in nome di [Root.Liege.GetTitledFirstName].;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC61106;[Root.Regent.GetTitledName], your regent, seems to have given in to [Root.Regent.GetHerHis] charitable nature and has been donating alms to the poor from your coffers. Worst of all, [Root.Regent.GetSheHe] has been doing it in your name!;[Root.Regent.Get_Le_TitledName], votre régent[Root.Regent.Get_E], semble avoir cédé à sa nature charitable en se servant dans vos coffres pour faire l'aumône aux pauvres. Et qui plus est, [Root.Liege.Get_le_TitledFirstName] a fait cela en votre nom !;[Root.Regent.GetTitledName], Euer Regent, scheint [Root.Regent.GetHerHis]er wohltätigen Natur nachgegeben zu haben, und hat, aus Euren Truhen, Almosen an die Armen verteilt. Das Schlimmste von allem ist, dass [Root.Regent.GetSheHe] es in meinem Namen getan hat!;;[Root.Regent.GetTitledName], su regente, parece haber cedido a [Root.Regent.GetHerHis] naturaleza caritativa y ha sido donado limosnas de sus arcas a los pobres.¡Lo peor de todo, [Root.Regent.GetSheHe] lo ha estado haciendo en tu nombre!;[Root.Regent.GetTitledName], il tuo reggente, pare aver ceduto alla [Root.Regent.GetHerHis] anima caritatevole ed ha compiuto elemosine per i poveri con i tuoi soldi. E cosa peggiore, [Root.Regent.GetSheHe] l'ha fatto a tuo nome!;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA61106;Ggghnnn..n-n-nooooo...!;Ggghnnn..n-n-nooonnn...!;Arrrrrgh...n-n-neiiin...!;;¡Ggghnnn .. n-n-nooooo ...!;Ggghnnn..n-n-nooooo...!;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC61110;The administration of your realm has improved significantly since [Root.Regent.GetTitledFirstName] became your regent. If only you had [Root.Regent.GetHerHis] skills!;L'administration du Royaume s'est notablement améliorée depuis que [Root.Regent.Get_le_TitledFirstName] est devenu[Root.Regent.Get_E] votre régent[Root.Regent.Get_E]. Si seulement vous aviez ses compétences !;Die Verwaltung Eures Reiches hat sich stark verbessert, seitdem [Root.Regent.GetTitledFirstName] Euer Regent wurde. Wenn Ihr doch nur [Root.Regent.GetHerHis]e Fertigkeiten hättet!;;La administración de tu reino ha mejorado significativamente desde que [Root.Regent.GetTitledFirstName] se convirtió en el regente. ¡Si sólo tuvieras [Root.Regent.GetHerHis] habilidades!;L'amministrazione del tuo regno è migliorata significativamente da quando [Root.Regent.GetTitledFirstName] è divenuto tuo reggente. Se solo avessi metà della [Root.Regent.GetHerHis] abilità!;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA61110;*emit grunt of approval*;*émet un grognement d'approbation*;*einen Grunzer der Zustimmung abgeben*;;* Emitir gruñidos de aprobación *;*emetti un grugnito di approvazione*;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC61120;[Root.Liege.GetTitledFirstName] is a decrepit fool and a pathetic shell of a [Root.Liege.GetManWoman]. As [Root.Liege.GetHerHis] appointed regent, I think the court needs a new jester...;[Root.Liege.Get_Le_TitledFirstName] est un abruti décrépi et un être pathétique. En tant que régent[Root.Get_E], je pense que la Cour a besoin d'un nouveau bouffon...;[Root.Liege.GetTitledFirstName] ist ein altersschwacher Dummkopf und eine widerliche Schale von [Root.Liege.GetManWoman]. Als [Root.Liege.GetHerHis] ernannter Regent denke ich, dass der Hof einen neuen Hofnarren benötigt...;;[Root.Liege.GetTitledFirstName] es un necio decrépito y una cáscara patética de [Root.Liege.GetManWoman]. Como [Root.Liege.GetHerHis] regente designado, creo que la corte necesita un bufón nuevo ...;[Root.Liege.GetTitledFirstName] è un buffone decrepito, un patetico involucro di [Root.Liege.GetManWoman]. In qualità di [Root.Liege.GetHerHis] reggente, penso che la corte abbia bisogno di un nuovo giullare...;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA61120;Humiliate [Root.Liege.GetHerHim] in front of the court.;L'humilier devant toute la Cour.;Erniedrige [Root.Liege.GetHerHim] vor dem Hofe.;;Humillar a [Root.Liege.GetHerHim] delante de la corte.;Umilia [Root.Liege.GetHerHim] di fronte alla corte.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB61120;Perhaps I had better not.;Je n'aurais peut-être pas dû.;Vielleicht sollte ich das besser nicht tun.;;Tal vez mejor que no.;Forse è meglio di no.;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIP61121;Those in court with low opinion of [Root.Liege.GetHerHim] approve.;Les courtisans ayant une piètre opinion envers [Root.Liege.GetLuiElle] approuvent.;Diejenigen am Hofe mit einer schlechten Meinung über [Root.Liege.GetHerHim] stimmen zu.;;Los tribunales con mala opinión de [Root.Liege.GetHerHim] lo aprueban.;Quelli che a corte hanno scarsa opinione di [Root.Liege.GetHerHim] approvano.;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC61121;As you sit powerless on your throne, your regent, [Root.Regent.GetTitledName], has made a regular habit of mocking you in front of the rest of the court - [Root.Regent.GetSheHe] hangs [Root.Regent.GetHerHis] coat on your head, [Root.Regent.GetSheHe] writes crude sentiments on your forehead with charcoal and one time [Root.Regent.GetSheHe] even cracked open a walnut using your teeth. The indignity!;Impuissant sur votre Trône, vous voyez votre régent[Root.Regent.Get_E], [Root.Regent.Get_le_TitledName], prendre l'habitude de vous ridiculiser devant toute la Cour - [Root.Regent.GetIlElle] suspend son manteau sur votre tête, [Root.Regent.GetIlElle] écrit ses pensées cruelles sur votre front au charbon, et même une fois, [Root.Regent.GetIlElle] ouvrit une noix avec vos dents. Quelle infamie !;Während Ihr machtlos auf Eurem Thron sitzt, hat es sich Euer Regent, [Root.Regent.GetTitledName], zu einer regelmäßigen Angewohnheit gemacht, Euch vor dem Rest des Hofes zum Narren zu machen - [Root.Regent.GetSheHe] hängt [Root.Regent.GetHerHis]en Mantel über Euren Kopf, [Root.Regent.GetSheHe] schreibt geschmacklose Meinungen mit Kohle auf Eure Stirn und einmal knackte [Root.Regent.GetSheHe] sogar eine Walnuss mit Euren Zähnen. Die Erniedrigung schlechthin!;;Como te sientas impotente en tu trono, tu regente, [Root.Regent.GetTitledName], ha convertido en costumbre burlarse de ti delante del resto de la corte - [Root.Regent.GetSheHe] cuelga [Root.Regent.GetHerHis] abrigo en tu cabeza, [Root.Regent.GetSheHe] escribe notas en tu frente con carbón de leña e incluso una vez [Root.Regent.GetSheHe], abrió una nuez con tus dientes. ¡La indignidad!;Poiché tu siedi impotente sul trono, il tuo reggente, [Root.Regent.GetTitledName], ha preso l'abitudine di sbeffeggiarti di fronte al resto della corte - [Root.Regent.GetSheHe] appende il [Root.Regent.GetHerHis] mantello sulla tua testa, [Root.Regent.GetSheHe] scrive con un pezzo di carbone volgari pensieri sulla tua fronte ed una volta addirittura [Root.Regent.GetSheHe] ha usato i tuoi denti per spaccare una noce. Che umiliazione!;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA61121;*suffer series of involuntary spasms*;*souffre d'une série de spasmes incontrôlés*;*erleidet eine Folge von ungewollten Krämpfen*;;* Sufrir una serie de espasmos involuntarios *;*avere una serie di spasmi involontari*;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB61121;*bob head in reckless, unpredictable manner*;*secoue la tête de manière violente et imprévisible*;*bewegt den Kopf ruckartig auf unberechenbare Art und Weise*;;* Cabecear impotente, de manera impredecible *;*muovere la testa in maniera violenta e imprevedibile*;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC61122;[Root.Liege.Regent.GetTitledName], the regent of [Root.Liege.GetTitledFirstName], has been physically humiliating [Root.Liege.GetHerHim] in public. Due to the [Root.Liege.GetTitle]'s infirm nature, [Root.Liege.GetSheHe] is powerless to resist. Honor demands that you put an end to this disgrace!;[Root.Liege.Regent.Get_Le_TitledName], [Root.Liege.Regent.GetLeLa] régent[Root.Liege.Regent.Get_E] [Root.Liege.Get_du_TitledFirstName], l'a physiquement humilié en public. [Root.Liege.Get_only_Le_Title][Root.Liege.GetTitle], en raison de sa nature fragile, est incapable de s'y opposer. L'honneur exige que vous mettiez un terme à cette infamie !;[Root.Liege.Regent.GetTitledName], der Regent von [Root.Liege.GetTitledFirstName], hat [Root.Liege.GetHerHim] in aller Öffentlichkeit körperlich erniedrigt. Aufgrund von [Root.Liege.GetTitle]s altersschwachen Natur ist [Root.Liege.GetSheHe] machtlos, sich zu widersetzen. Die Ehre verlangt es, dass Ihr dieser Schande ein Ende bereitet!;;[Root.Liege.Regent.GetTitledName], el regente de [Root.Liege.GetTitledFirstName], ha sido físicamente humillado por [Root.Liege.GetHerHim] en público. Debido a la naturaleza enferma de [Root.Liege.GetTitle], [Root.Liege.GetSheHe] es incapaz de resistir. ¡Honra a las demandas poner fin a esta vergüenza!;[Root.Liege.Regent.GetTitledName], il reggente di [Root.Liege.GetTitledFirstName], ha fisicamente umiliato [Root.Liege.GetHerHim] in pubblico. A causa della malattia del [Root.Liege.GetTitle], [Root.Liege.GetSheHe] non può opporsi. L'onore impone che tu ponga fine a questa vergogna!;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA61122;Approach [Root.Liege.GetTitledFirstName] and seek [Root.Liege.GetHerHis] blessing to act.;Approchez [Root.Liege.Get_le_TitledFirstName] et obtenez sa bénédiction pour agir en son nom.;Geht auf [Root.Liege.GetTitledFirstName] zu und bittet um [Root.Liege.GetHerHis]en Segen, etwas zu unternehmen.;;Acercate a [Root.Liege.GetTitledFirstName] y busca [Root.Liege.GetHerHis] bendición para actuar.;Vai da [Root.Liege.GetTitledFirstName] e richiedi la [Root.Liege.GetHerHis] approvazione per agire.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB61122;Ah, the fool deserves no less.;Ah, l'imbécile ne mérite pas moins.;Ah, dieser Dummkopf verdient es nicht anders.;;Ah, el tonto no se merece menos.;Ha, quel buffone non merita altro.;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIP61123;You speak with the [Root.Liege.GetTitle].;Vous parlez avec [Root.Liege.Get_only_le_Title][Root.Liege.GetTitle].;Ihr sprecht mit dem [Root.Liege.GetTitle].;;Hablas con el [Root.Liege.GetTitle].;Parli con [Root.Liege.GetTitle].;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC61123;The way your regent has been treating you has not gone unnoticed. [From.GetTitledName] approaches you alone one evening to express [From.GetHerHis] disgust at the vile indignities you have been made to suffer. Eyes tearful with anger, [From.GetSheHe] promises to take action against your regent... if only you would give your approval.;La manière dont votre régent vous traite n'est pas passée inaperçue. [From.Get_Le_TitledName] vous approche en privé pour exprimer son dégoût face aux infamies dont vous souffrez. Les yeux remplis de rage, [From.GetIlElle] jure d'agir contre votre régent... à condition d'avoir votre approbation.;Die Art, wie Euer Regent Euch behandelt, ist nicht unbemerkt geblieben. [From.GetTitledName] kommt eines Abends allein auf Euch zu, um [From.GetHerHis]e Empörung über die widerwärtigen Demütigungen auszudrücken, die Ihr erleiden musstet. Mit Tränen der Wut in den Augen versprach [From.GetSheHe], etwas gegen Euren Regenten zu unternehmen... wenn Ihr Eure Zustimmung gebt.;;La forma en que el regente le ha estado tratando no ha pasado desapercibida. [From.GetTitledName] se te acerca una noche para expresar su disgusto con respecto a [From.GetHerHis] viles humillaciones que se te han hecho para que sufras. Con los ojos llenos de lágrimas de ira, [From.GetSheHe] se compromete a tomar medidas contra el regente ... sólo necesita tu aprobación.;Il modo in cui il tuo Reggente ti sta trattando non è passato inosservato. [From.GetTitledName] ti si avvicina una sera per esprimerti il [From.GetHerHis] disgusto di fronte alle vili umiliazioni a cui sei stato sottoposto. Con sguardo carico di rabbia, [From.GetSheHe] giura di prendere provvedimenti contro il tuo Reggente... se solo gli vorrai dare la tua approvazione.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA61123;*nod head almost imperceptibly*;*hoche la tête presque imperceptiblement*;*nickt beinahe unmerklich mit dem Kopf*;;* Asentir casi imperceptiblemente *;*annuisci in modo quasi impercettibile*;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB61123;*sag head and lapse into deep slumber*;*laisse retomber sa tête et s'enfonce dans un sommeil profond*;*senkt den Kopf und fällt in einen tiefen Schlaf*;;* Dejar caer la cabeza y caer en sueño profundo *;*fai cadere indietro la testa e cadi in un sonno profondo*;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIP61124;You give [From.GetTitledName] your blessing.;Vous accordez votre bénédiction [From.Get_au_TitledName].;Ihr gebt [From.GetTitledName] Euren Segen.;;Das a [From.GetTitledName] tu bendición.;Dai a [From.GetTitledName] la tua approvazione.;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC61124;Though [Root.Liege.GetSheHe] is not quite [Root.Liege.GetHerselfHimself] these days, you feel that your liege has given [Root.Liege.GetHerHis] blessing to take decisive action against [Root.Liege.Regent.GetTitledName]. Rally some dependable men! The realm needs a new regent!;Même [Root.Liege.GetSilSielle] n'est pas tout à fait [Root.Liege.GetLuiElle]-même ces derniers jours, vous sentez que votre [Root.Liege.GetLordLady] lige a donné sa bénédiction pour agir de manière décisive contre [Root.Liege.Regent.Get_le_TitledName]. Rassemblez quelques hommes capables ! Le pays a besoin d'un nouveau régent !;Obwohl [Root.Liege.GetSheHe] nicht ganz [Root.Liege.GetHerselfHimself] in diesen Tagen ist, hat man das Gefühl, dass Euer Lehnsherr seinen Segen gegeben hat, um entschlossen gegen [Root.Liege.Regent.GetTitledName] etwas zu unternehmen. Versammelt einige zuverlässige Männer! Das Reich braucht einen neuen Regenten!;;Aunque [Root.Liege.GetSheHe] no es del todo [Root.Liege.GetHerselfHimself] en estos días, sientes que tu señor te ha dado [Root.Liege.GetHerHis] bendición para tomar medidas decisivas contra [Root.Liege.Regent.GetTitledName] . ¡Recluta algunos hombres dignos de confianza! ¡El reino necesita un nuevo regente!;Per quanto [Root.Liege.GetSheHe] non sia proprio [Root.Liege.GetHerselfHimself] in questi giorni, hai l'impressione che il tuo Signore ti abbia dato la [Root.Liege.GetHerHis] approvazione ad agire in maniera decisiva contro [Root.Liege.Regent.GetTitledName]. Raduna alcuni uomini fidati! Il regno ha bisogno di un nuovo Reggente!;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA61124;It is only fair that I serve as regent of [Root.Liege.GetTitledFirstName].;Il est bien légitime que je sois régent [Root.Liege.Get_du_TitledFirstName].;Es ist gerecht, dass ich als Regent von [Root.Liege.GetTitledFirstName] diene.;;Es de justcia que sirva como regente de [Root.Liege.GetTitledFirstName].;È giusto che sia io il Reggente di [Root.Liege.GetTitledFirstName].;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTB61124;Anyone is better than [Root.Liege.Regent.GetFirstName].;N'importe qui vaut mieux que [Root.Liege.Regent.GetFirstName].;Jeder ist besser als [Root.Liege.Regent.GetFirstName].;;Cualquiera es mejor que [Root.Liege.Regent.GetFirstName].;Chiunque è meglio di [Root.Liege.Regent.GetFirstName].;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIP61125;you becoming the next regent.;Vous deviendriez le prochain régent.;Ihr werdet der nächste Regent werden.;;te convertirás en el próximo regente.;Diventi il nuovo Reggente.;;;;;;;;x;;;;;;;;;;;;;;;
EVTTOOLTIP61126;the court appointing a new regent.;La Cour nomme un nouveau régent.;Das Gericht wird einen neuen Regenten ernennen.;;la corte nombra a un nuevo regente.;La corte nomina un nuovo Reggente.;;;;;;;;x;;;;;;;;;;;;;;;
EVTDESC61125;We have trapped [Root.Liege.Regent.GetFirstName] in one of the castle towers like a cornered rat! Those few guards at court that supported [Root.Liege.Regent.GetHerHim] have fled or been cut down.;Nous avons piégé [Root.Liege.Regent.GetFirstName] comme un rat dans une des tours du château ! Les quelques gardes encore à son service ont été abattus ou se sont enfuis.;Wir hatten [Root.Liege.Regent.GetFirstName] in einem der Türme der Burg wie eine Ratte in der Falle! Die paar Wachen am Gericht, die [Root.Liege.Regent.GetHerHim] unterstützten, flohen oder wurden vertrieben.;;Hemos atrapado a [Root.Liege.Regent.GetFirstName] en una de las torres del castillo, ¡como una rata acorralada! Los pocos guardias de la corte que apoyaban a [Root.Liege.Regent.GetHerHim] han huido o hemos acabado con ellos.;Abbiamo intrappolato come un topo [Root.Liege.Regent.GetFirstName] in una delle torri del castello! Le poche guardie a corte che erano al [Root.Liege.Regent.GetHerHim] fianco sono fuggite o sono state uccise.;;;;;;;;x;;;;;;;;;;;;;;;
EVTOPTA61125;Off to the dungeons with [Root.Liege.Regent.GetHerHim]!;Jetez-[Root.Liege.Regent.GetLeLa] au cachot !;Ab in den Kerker mit [Root.Liege.Regent.Getihmihr]!;;¡A las mazmorras con [Root.Liege.Regent.GetHerHim]!;Vai in prigione con [Root.Liege.Regent.GetFirstName]!;;;;;;;;x;;;;;;;;;;;;;;;
