#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
TECH_GROWTH_PROG_REALM_SETUP;Advancement Progress in Realm;Avanc?e technologique dans le pays;Fortschritt im Reich;;Progreso en el desarrollo del Reino;Progresso Tecnologico nel Reame;;;;;;;;x
TECH_GROWTH_PROG_REALM_LOG;Local progress of $TECH$ advancement in $PROV$ increased to ?Y$PROG$?!;L'expertise locale en mati?re de $TECH$ a progress? de ?Y$PROG$?! en $PROV$;Lokaler Fortschritt von $TECH$ in $PROV$ erh?ht auf ?Y$PROG$?!.;;El progreso local de $TECH$ investigado en $PROV$ aumenta a ?Y$PROG$?!;Il Progresso locale della tecnologia $TECH$ in $PROV$ ? aumentato a ?Y$PROG$?!;;;;;;;;x
LOADING_TIP_0;A 'demesne' is the collection of Castles, Cities and Temples held by one person.;Un 'domaine' est l'ensemble des ch?teaux, cit?s et temples poss?d?s par une personne.;"Eine ""Dom?ne"" ist die Ansammlung von Burgen, St?dten und Tempeln, die einer Person geh?ren.";;Una ?heredad? es un conjunto de Castillos, Villas y Templos pertenecientes a una persona.;'Un Dominio' ? l'insieme dei Castelli, delle Citt? e dei Templi detenuti da un unica persona.;;;;;;;;x
LOADING_TIP_49;Carefully check the traits of your wife;V?rifiez bien les traits de votre femme;W?hle die Eigenschaften der zuk?nftigen Gattin weise aus.;;Comprueba cuidadosamente los rasgos de tu esposa;Controlla con attenzione i tratti di tua moglie;;;;;;;;x
EVTDESC3340;I almost swallowed my tongue when a friendly courtier paid his respects to me. He thought I was displeased with him and he left perplexed.;J'ai presque aval? ma langue lorsqu'un courtisan sympathisant est venu me pr?senter ses respects. Il a cru qu'il m'importunait et s'en est all? perplexe.;Ich habe kein Wort herausgebracht, als ein freundlicher H?fling mir seine Hochachtung aussprach. Er dachte, dass ich ihn verachte, und hat den Hof verst?rt verlassen.;;Casi me trago la lengua cuando un amigo cortesano me mostr? sus respetos. Pens? que estaba descontento con ?l y se march? perplejo.;Mi sono quasi morso la lingua quando un amico cortigiano mi ha porto i suoi omaggi. Ha pensato che fossi contrariato con lui e se ne ? andato perplesso.;;;;;;;;x
EVTOPTA3340;I think I lost his respect...;Je pense avoir perdu son estime...;Ich glaube, ich habe seinen Respekt verloren ...;;Pienso que he perdido su respeto...;Credo di aver perso il suo rispetto...;;;;;;;;x
alert_dejure_claim_instant;?YYou can Press de jure Ducal Claims?!;?YVous pouvez appuyer des revendications ducales de jure?!;?YDe-jure-Herzogsanspr?che k?nnen durchgesetzt werden?!;;?YPuedes reclamar reivindicaciones por ducado de iure?!;?YPuoi far valere delle Rivendicazioni sui Ducati De Jure?!;;;;;;;;x
alert_dejure_claim_delayed;The following de jure ducal claims can be pressed: $LIST$;Les revendications ducales de jure suivantes peuvent ?tre appuy?es?: $LIST$;Die folgenden De-jure-Herzogsanspr?che k?nnen durchgesetzt werden: $LIST$;;Las siguientes reivindicaciones por ducado de iure pueden ser reclamadas: $LIST$;Le seguenti rivendicazioni sui Ducati De Jure possono essere avanzate: $LIST$;;;;;;;;x
PRESSABLE_CLAIM;$COUNTY$, for $CLAIMANT$;$COUNTY$, pour $CLAIMANT$;$COUNTY$, f?r $CLAIMANT$;;$COUNTY$, por $CLAIMANT$;$COUNTY$, per $CLAIMANT$;;;;;;;;x
OPT_draw_trees;Render trees;Rendu des arbres;B?ume rendern;;Dibujar ?rboles;Disegna gli alberi;;;;;;;;x
OPT_draw_rivers;Render rivers;Rendu des fleuves;Fl?sse rendern;;Dibujar r?os;Disegna i fiumi;;;;;;;;x
OPT_draw_citysprawl;Render city sprawl;Rendu de l'extension urbaine ;Stadtausbreitung rendern;;Dibujar ciudades;Disegna la distesa cittadina;;;;;;;;x
tut_4c_11;Marriage Effects;Cons?quences des mariages;Heiratsauswirkungen;;Efectos del Matrimonio;Effetti del Matrimonio;;;;;;;;x
OPT_legacy_shaders;Legacy graphics mode;Mode graphique h?rit?;Legacy-Grafikmodus;;Modo de gr?ficos legado;Modalit? grafica ereditata;;;;;;;;x
